Customer,first_entry,last_entry
VALUEMWHMETERINGDATA_customerIT_2451,2023-11-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2453,2024-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2454,2023-11-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2455,2022-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2459,2024-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2460,2022-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2461,2022-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2462,2024-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2466,2024-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2467,2024-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2468,2022-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2469,2024-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2478,2023-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2479,2024-02-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2480,2022-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2481,2022-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2482,2022-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2483,2022-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2484,2022-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2485,2022-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2486,2022-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2487,2022-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2488,2022-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2489,2022-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2490,2022-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2491,2022-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2492,2022-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2494,2022-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2495,2022-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2496,2022-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2497,2024-07-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2498,2024-07-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2499,2022-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2500,2024-07-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2503,2022-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2505,2024-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2506,2022-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2507,2023-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2508,2022-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2513,2024-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2514,2023-07-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2516,2024-07-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2518,2024-07-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2519,2024-07-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2520,2024-07-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2521,2024-07-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2522,2024-07-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2523,2024-07-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2525,2022-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2526,2024-07-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2527,2024-07-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2528,2024-07-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2529,2023-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2530,2022-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2531,2022-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2532,2022-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2533,2022-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2534,2022-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2537,2022-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2538,2022-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2539,2024-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2540,2024-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2541,2022-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2542,2022-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2543,2022-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2544,2023-07-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2546,2023-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2548,2024-04-30 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2549,2024-02-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2550,2024-02-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2552,2023-07-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2553,2022-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2554,2023-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2555,2022-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2556,2022-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2558,2022-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2559,2022-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2560,2022-08-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2561,2022-09-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2563,2022-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2564,2024-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2566,2024-07-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2567,2022-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2568,2022-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2569,2023-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2571,2023-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2572,2024-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2573,2022-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2574,2022-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2576,2023-10-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2577,2024-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2578,2022-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2579,2022-09-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2583,2024-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2586,2023-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2587,2024-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2588,2023-07-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2589,2024-07-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2591,2023-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2592,2022-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2593,2023-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2594,2022-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2595,2023-07-02 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2596,2024-02-02 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2597,2023-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2598,2024-07-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2599,2022-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2600,2023-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2601,2024-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2603,2022-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2604,2023-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2605,2024-03-13 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2607,2024-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2609,2022-09-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2610,2024-05-09 09:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2611,2024-01-07 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2612,2023-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2613,2023-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2615,2023-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2616,2024-02-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2619,2022-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2622,2024-02-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2627,2024-03-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2628,2022-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2631,2024-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2632,2022-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2633,2023-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2634,2022-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2635,2022-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2642,2023-07-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2643,2022-02-07 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2644,2023-07-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2645,2023-07-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2646,2023-07-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2647,2023-07-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2648,2023-07-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2649,2024-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2650,2024-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2652,2023-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2653,2023-07-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2654,2023-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2655,2023-07-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2656,2023-07-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2657,2023-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2658,2023-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2659,2024-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2661,2023-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2663,2023-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2664,2022-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2666,2023-07-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2667,2024-02-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2668,2023-07-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2669,2023-07-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2672,2024-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2673,2023-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2674,2024-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2675,2024-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2676,2022-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2677,2023-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2678,2023-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2679,2022-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2680,2022-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2683,2022-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2684,2024-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2685,2024-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2686,2023-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2687,2023-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2688,2024-07-24 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2689,2022-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2690,2024-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2693,2024-03-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2696,2023-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2697,2022-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2698,2023-11-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2699,2022-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2700,2024-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2701,2022-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2703,2024-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2704,2023-11-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2705,2024-02-18 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2708,2023-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2711,2023-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2712,2022-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2713,2024-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2714,2024-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2716,2023-07-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2717,2023-07-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2718,2023-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2719,2022-08-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2720,2023-09-02 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2721,2024-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2722,2024-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2723,2024-03-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2724,2023-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2726,2024-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2727,2024-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2728,2022-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2729,2022-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2730,2024-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2731,2023-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2732,2023-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2733,2022-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2734,2023-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2738,2022-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2739,2024-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2740,2024-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2741,2024-03-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2746,2022-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2747,2022-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2748,2022-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2749,2022-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2750,2022-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2751,2023-07-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2752,2023-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2753,2023-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2754,2024-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2755,2022-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2756,2022-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2758,2023-10-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2759,2022-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2761,2024-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2762,2022-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2763,2022-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2764,2023-11-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2765,2022-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2766,2022-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2767,2022-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2768,2022-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2769,2022-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2771,2022-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2772,2024-02-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2774,2024-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2775,2022-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2777,2023-10-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2778,2023-11-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2779,2024-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2780,2024-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2781,2023-07-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2782,2023-11-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2783,2022-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2784,2023-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2785,2024-04-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2786,2022-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2788,2024-02-18 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2789,2022-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2790,2024-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2792,2022-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2793,2022-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2794,2024-01-06 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2795,2024-01-07 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2796,2022-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2797,2022-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2798,2022-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2800,2024-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2801,2022-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2802,2024-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2803,2024-02-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2804,2022-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2805,2022-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2808,2023-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2809,2022-08-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2810,2022-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2811,2024-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2812,2023-04-12 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2813,2024-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2814,2022-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2815,2024-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2816,2023-05-31 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2817,2023-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2818,2023-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2819,2022-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2821,2022-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2822,2023-05-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2823,2022-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2825,2024-07-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2826,2024-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2827,2023-07-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2828,2024-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2831,2022-01-01 00:00:00,2024-07-31 23:00:00
